id,id_apps,training,sentiment,content,cat_training,cat_results,preprocessing,id_object,arr_word,arr_counted,arr_group,role_group,create_at
429,0,0,0,"Mohon di brantas para driver yg taro titik-titik tuyul. Titiknya dimana, abangnya dimana. Nanti alasannya aplikasi error. Semoga lebih baik lagi. Thanks. @ gojekindonesia",3,driver,"['mohon', 'di', 'brantas', 'driver', 'taro', 'tuyul', '.', 'titiknya', ',', 'abangnya', '.', 'alasannya', 'aplikasi', 'eror', '.', 'baik', '.', 'thanks', '.', 'gojekindonesia']",1,"mohon|2|0.0;brantas|unknown|0;driver|1|0.0;taro|unknown|0;tuyul|4|-1.0;.|6|0.0;titiknya|unknown|0;,|6|0.0;abangnya|unknown|0;.|6|0.0;alasannya|1|0.0;aplikasi|1|0.0;eror|1|-1.0;.|6|0.0;baik|4|1.0;.|6|0.0;thanks|1|0.0;.|6|0.0;gojekindonesia|1|1.0",s;x;x;x;s;x;x;x;x;x;x;x;x;x;s;x;x;x;x,0.0;0;0;0;-1.0;0;0;0;0;0;0;0;0;0;1.0;0;0;0;0,"[[null, null, {""word"": ""mohon"", ""type"": 2, ""value"": 0.0}, null, null], [null, null, {""word"": ""tuyul"", ""type"": 4, ""value"": -1.0}, null, null], [null, null, {""word"": ""baik"", ""type"": 4, ""value"": 1.0}, null, null]]",15/10/2018 8:00
430,0,-1,-1,@ gojekindonesia @ GrabID Tidak punya satgas untuk mencegah pelanggaran hukum yang mereka lakukan. Saudara # NadiemMakarim Mohon operator melakukan actionnya? ingat jumlah ojol banyak itu yg membuat mereka tidak terkendali,5,others,"['gojekindonesia', 'grabid', 'tidak', 'satgas', 'mencegah', 'pelanggaran', 'hukum', '.', '#', 'nadiemmakarim', 'mohon', 'operator', 'actionnya', 'ingat', 'jumlah', 'ojol', 'membuat', 'tidak', 'terkendali']",1,gojekindonesia|1|1.0;grabid|unknown|0;tidak|10|-1.0;satgas|unknown|0;mencegah|2|0.0;pelanggaran|1|-1.0;hukum|1|0.0;.|6|0.0;#|unknown|0;nadiemmakarim|unknown|0;mohon|2|0.0;operator|unknown|0;actionnya|unknown|0;ingat|2|0.0;jumlah|1|-1.0;ojol|unknown|0;membuat|2|0.0;tidak|10|-1.0;terkendali|unknown|0,x;x;x;x;lxx;l;x;x;x;x;s;x;x;lxx;l;x;s;x;x,0;0;0;0;-1.0;0;0;0;0;0;0.0;0;0;-1.0;0;0;0.0;0;0,"[[null, null, {""word"": ""mencegah"", ""type"": 2, ""value"": 0.0}, {""word"": ""pelanggaran"", ""type"": 1, ""value"": -1.0}, null], [null, null, {""word"": ""mohon"", ""type"": 2, ""value"": 0.0}, null, null], [null, null, {""word"": ""ingat"", ""type"": 2, ""value"": 0.0}, {""word"": ""jumlah"", ""type"": 1, ""value"": -1.0}, null], [null, null, {""word"": ""membuat"", ""type"": 2, ""value"": 0.0}, null, null]]",26/2/2019 17:12
431,0,-1,1,"@ gojekindonesia tolong lebih selektif dalam memilih Mitra, usut siapa aja yang Kaya gini, let them go daripada mencoreng nama perusahaan. I don't wanna support company with bullying culture. https://twitter.com/kejO_Online/status/988453807125250048 …",5,driver,"['gojekindonesia', 'tolong', 'selektif', 'memilih', 'mitra', ',', 'usut', 'kaya', ',', 'let', 'them', 'go', 'mencoreng', 'perusahaan', '.', 'don', 'wanna', 'dukung', 'company', 'with', 'bullying', 'culture', '.']",1,"gojekindonesia|1|1.0;tolong|2|0.0;selektif|2|1.0;memilih|2|0.0;mitra|1|0.0;,|6|0.0;usut|unknown|0;kaya|4|1.0;,|6|0.0;let|unknown|0;them|unknown|0;go|2|1.0;mencoreng|unknown|0;perusahaan|1|1.0;.|6|0.0;don|unknown|0;wanna|unknown|0;dukung|2|1.0;company|unknown|0;with|unknown|0;bullying|unknown|0;culture|unknown|0;.|6|0.0",l;lxx;s;lxx;l;x;x;s;x;x;x;s;x;x;x;x;x;s;x;x;x;x;x,0;1.0;1.0;0.0;0;0;0;1.0;0;0;0;1.0;0;0;0;0;0;1.0;0;0;0;0;0,"[[null, {""word"": ""gojekindonesia"", ""type"": 1, ""value"": 1.0}, {""word"": ""tolong"", ""type"": 2, ""value"": 0.0}, null, null], [null, null, {""word"": ""selektif"", ""type"": 2, ""value"": 1.0}, null, null], [null, null, {""word"": ""memilih"", ""type"": 2, ""value"": 0.0}, {""word"": ""mitra"", ""type"": 1, ""value"": 0.0}, null], [null, null, {""word"": ""kaya"", ""type"": 4, ""value"": 1.0}, null, null], [null, null, {""word"": ""go"", ""type"": 2, ""value"": 1.0}, null, null], [null, null, {""word"": ""dukung"", ""type"": 2, ""value"": 1.0}, null, null]]",26/2/2019 17:12
432,0,-1,-1,naikin aja tarif # ojol setinggi2nya pasti ga ada yg order toh dulu ga ada # ojol klo ga setuju dgn perusahaan ya brenti aja cari kerjaan lain yg bisa lbh baik dari # ojol paling 2jt sebulan kotor @ gojekindonesia @ GrabIDhttps://twitter.com/liputan6dotcom/status/988387117238816768 …,5,penumpang,"['naikin', 'tarif', '#', 'ojol', 'setinggi2nya', 'tidak', 'order', 'toh', 'dahulu', 'tidak', '#', 'ojol', 'tidak', 'setuju', 'perusahaan', 'brenti', 'cari', 'kerjaan', 'lebih', 'baik', '#', 'ojol', 'jt', 'sebulan', 'kotor', 'gojekindonesia', 'grabid']",1,naikin|2|1.0;tarif|1|-1.0;#|unknown|0;ojol|unknown|0;setinggi2nya|unknown|0;tidak|10|-1.0;order|1|0.0;toh|1|0.0;dahulu|unknown|0;tidak|10|-1.0;#|unknown|0;ojol|unknown|0;tidak|10|-1.0;setuju|2|1.0;perusahaan|1|1.0;brenti|unknown|0;cari|2|1.0;kerjaan|1|1.0;lebih|unknown|0;baik|4|1.0;#|unknown|0;ojol|unknown|0;jt|unknown|0;sebulan|4|0.0;kotor|4|-1.0;gojekindonesia|1|1.0;grabid|unknown|0,lxx;l;x;x;x;x;x;x;x;x;x;x;l;lxx;l;x;lxx;l;x;s;x;x;x;s;lxx;l;x,-1;0;0;0;0;0;0;0;0;0;0;0;0;-1;0;0;1;0;0;1.0;0;0;0;0.0;-1;0;0,"[[null, null, {""word"": ""naikin"", ""type"": 2, ""value"": 1.0}, {""word"": ""tarif"", ""type"": 1, ""value"": -1.0}, null], [null, {""word"": ""tidak"", ""type"": 10, ""value"": -1.0}, {""word"": ""setuju"", ""type"": 2, ""value"": 1.0}, {""word"": ""perusahaan"", ""type"": 1, ""value"": 1.0}, null], [null, null, {""word"": ""cari"", ""type"": 2, ""value"": 1.0}, {""word"": ""kerjaan"", ""type"": 1, ""value"": 1.0}, null], [null, null, {""word"": ""baik"", ""type"": 4, ""value"": 1.0}, null, null], [null, null, {""word"": ""sebulan"", ""type"": 4, ""value"": 0.0}, null, null], [null, null, {""word"": ""kotor"", ""type"": 4, ""value"": -1.0}, {""word"": ""gojekindonesia"", ""type"": 1, ""value"": 1.0}, null]]",15/10/2018 8:00
433,0,-1,1,Yak betull..buat rekan2 taxol...jangan biasakan mau angkut cs lebih dr 4..para cs supaya dewasa juga memesan taxol..gak arogan..karena murah jmlh penumpang seenak jidat.. @ GrabID @ gojekindonesia segera buat aturan taxol mengenai jumlah cs..spt yg ada di sistem UBER..ada X / XL..,4,penumpang,"['yak', 'betull', '.', 'rekan2', 'taxol', '.', 'jangan', 'biasakan', 'angkut', 'cs', '.', 'cs', 'dewasa', 'memesan', 'taxol', '.', 'tidak', 'arogan', '.', 'murah', 'jmlh', 'penumpang', 'seenak', 'jidat', '.', 'grabid', 'gojekindonesia', 'aturan', 'taxol', 'jumlah', 'cs', '.', 'seperti', 'di', 'sistem', 'uber', '.', 'xl', '.']",1,yak|1|0.0;betull|unknown|0;.|6|0.0;rekan2|unknown|0;taxol|unknown|0;.|6|0.0;jangan|10|-1.0;biasakan|unknown|0;angkut|unknown|0;cs|1|0.0;.|6|0.0;cs|1|0.0;dewasa|unknown|0;memesan|2|0.0;taxol|unknown|0;.|6|0.0;tidak|10|-1.0;arogan|4|-1.0;.|6|0.0;murah|4|1.0;jmlh|unknown|0;penumpang|unknown|0;seenak|unknown|0;jidat|unknown|0;.|6|0.0;grabid|unknown|0;gojekindonesia|1|1.0;aturan|1|1.0;taxol|unknown|0;jumlah|1|-1.0;cs|1|0.0;.|6|0.0;seperti|unknown|0;sistem|1|1.0;uber|unknown|0;.|6|0.0;xl|unknown|0;.|6|0.0,x;x;x;x;x;x;x;x;x;x;x;x;x;s;x;l;l;lxx;x;s;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x,0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0;0;0;1;0;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,"[[null, null, {""word"": ""memesan"", ""type"": 2, ""value"": 0.0}, null, null], [{""word"": ""."", ""type"": 6, ""value"": 0.0}, {""word"": ""tidak"", ""type"": 10, ""value"": -1.0}, {""word"": ""arogan"", ""type"": 4, ""value"": -1.0}, null, null], [null, null, {""word"": ""murah"", ""type"": 4, ""value"": 1.0}, null, null]]",15/10/2018 8:00
434,0,-1,0,"Sebagai driver yang selalu auto-bid, ga pernah pilah-pilih orderan, dan profesional 100% serta tidak pernah memakai tuyul, saya kecewa dgn Gojek, sudah 5 hari akun Gojek saya ga bisa login, mengirim email sudah 11 kali, ke kantor operasional pun sudah, kecewa :( @ gojekindonesia",5,driver,"['driver', 'auto', 'bid', ',', 'tidak', 'pilah', 'pilih', 'orderan', ',', 'profesional', 'serta', 'tidak', 'memakai', 'tuyul', ',', 'kecewa', 'gojek', ',', 'akun', 'gojek', 'tidak', 'login', ',', 'mengirim', 'email', ',', 'kantor', 'operasional', ',', 'kecewa', 'gojekindonesia']",1,"driver|1|0.0;auto|unknown|0;bid|1|0.0;,|6|0.0;tidak|10|-1.0;pilah|unknown|0;pilih|2|0.0;orderan|1|0.0;,|6|0.0;profesional|4|1.0;serta|5|0.0;tidak|10|-1.0;memakai|2|0.0;tuyul|4|-1.0;,|6|0.0;kecewa|4|-1.0;gojek|1|0.0;,|6|0.0;akun|1|0.0;gojek|1|0.0;tidak|10|-1.0;login|unknown|0;,|6|0.0;mengirim|unknown|0;email|unknown|0;,|6|0.0;kantor|1|0.0;operasional|unknown|0;,|6|0.0;kecewa|4|-1.0;gojekindonesia|1|1.0",x;x;x;x;x;x;lxx;l;x;s;x;l;lxx;l;x;lxx;l;x;x;x;x;x;x;x;x;x;x;x;x;lxx;l,0;0;0;0;0;0;0.0;0;0;1.0;0;0;1;0;0;-1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;0,"[[null, null, {""word"": ""pilih"", ""type"": 2, ""value"": 0.0}, {""word"": ""orderan"", ""type"": 1, ""value"": 0.0}, null], [null, null, {""word"": ""profesional"", ""type"": 4, ""value"": 1.0}, null, null], [null, {""word"": ""tidak"", ""type"": 10, ""value"": -1.0}, {""word"": ""memakai"", ""type"": 2, ""value"": 0.0}, {""word"": ""tuyul"", ""type"": 4, ""value"": -1.0}, null], [null, null, {""word"": ""kecewa"", ""type"": 4, ""value"": -1.0}, {""word"": ""gojek"", ""type"": 1, ""value"": 0.0}, null], [null, null, {""word"": ""kecewa"", ""type"": 4, ""value"": -1.0}, {""word"": ""gojekindonesia"", ""type"": 1, ""value"": 1.0}, null]]",15/10/2018 8:00
435,0,-1,-1,"Dikasih arahan susah dan nadanya gak enak. Giliran dikensel ngirim beginian. Driver-mu iki lho, @ gojekindonesia pic.twitter.com/vFnFOK6eti",3,driver,"['dikasih', 'arahan', 'susah', 'nadanya', 'tidak', 'enak', '.', 'dikensel', 'ngirim', 'beginian', '.', 'driver', 'mu', ',', 'gojekindonesia']",1,"dikasih|3|1.0;arahan|1|1.0;susah|4|-1.0;nadanya|unknown|0;tidak|10|-1.0;enak|4|1.0;.|6|0.0;dikensel|unknown|0;ngirim|unknown|0;beginian|unknown|0;.|6|0.0;driver|1|0.0;mu|1|0.0;,|6|0.0;gojekindonesia|1|1.0",lxx;l;l;l;l;lxx;x;x;x;x;x;x;x;x;x,-1;0;0;0;0;-1;0;0;0;0;0;0;0;0;0,"[[null, null, {""word"": ""dikasih"", ""type"": 3, ""value"": 1.0}, {""word"": ""arahan"", ""type"": 1, ""value"": 1.0}, {""word"": ""susah"", ""type"": 4, ""value"": -1.0}], [{""word"": ""nadanya"", ""type"": ""unknown"", ""value"": 0}, {""word"": ""tidak"", ""type"": 10, ""value"": -1.0}, {""word"": ""enak"", ""type"": 4, ""value"": 1.0}, null, null]]",15/10/2018 8:00
436,0,-1,-1,"Ya, jalan tengah apk fake gps di legalkan atau dilarang sama sekali biar server yang menentukan orderan ke siapa meskipun tikor sama semua, tapi kalau pun dilarang harus sudah tidak bisa diakses ke semua driver, selama masih ada yang bisa pake ya percuma.",1,driver,"[',', 'jalan', 'tengah', 'aplikasi', 'fake', 'gps', 'di', 'legalkan', 'dilarang', 'sama sekali', 'biar', 'server', 'menentukan', 'orderan', 'tikor', ',', 'dilarang', 'tidak', 'diakses', 'driver', ',', 'pake', '.']",1,",|6|0.0;jalan|1|0.0;tengah|1|0.0;aplikasi|1|0.0;fake|unknown|0;gps|unknown|0;legalkan|unknown|0;dilarang|3|-1.0;sama sekali|10|-1.0;biar|6|0.0;server|unknown|0;menentukan|2|1.0;orderan|1|0.0;tikor|unknown|0;,|6|0.0;dilarang|3|-1.0;tidak|10|-1.0;diakses|unknown|0;driver|1|0.0;,|6|0.0;pake|2|0.0;.|6|0.0",x;x;x;x;x;x;x;s;x;x;x;lxx;l;x;x;s;x;x;x;x;s;x,0;0;0;0;0;0;0;-1.0;0;0;0;1.0;0;0;0;-1.0;0;0;0;0;0.0;0,"[[null, null, {""word"": ""dilarang"", ""type"": 3, ""value"": -1.0}, null, null], [null, null, {""word"": ""menentukan"", ""type"": 2, ""value"": 1.0}, {""word"": ""orderan"", ""type"": 1, ""value"": 0.0}, null], [null, null, {""word"": ""dilarang"", ""type"": 3, ""value"": -1.0}, null, null], [null, null, {""word"": ""pake"", ""type"": 2, ""value"": 0.0}, null, null]]",15/10/2018 8:00
437,0,-1,-1,Klo ngandelin masing2 driver ya susah. Kebutuhan n mentalitasnya kan beda2. Yg paling baik harusnya dari GI sendiri yg keluarin apk yg memang anti tuyul. Otomatis tuyul ngga bisa digunakan. Itu baru fair.,1,driver,"['ngandelin', 'masing2', 'driver', 'susah', '.', 'mentalitasnya', 'kan', 'beda2', '.', 'baik', 'gi', 'keluarin', 'aplikasi', 'anti', 'tuyul', '.', 'otomatis', 'tuyul', 'enggak', 'digunakan', '.', 'fair', '.']",1,ngandelin|unknown|0;masing2|unknown|0;driver|1|0.0;susah|4|-1.0;.|6|0.0;mentalitasnya|unknown|0;kan|1|1.0;beda2|unknown|0;.|6|0.0;baik|4|1.0;gi|unknown|0;keluarin|unknown|0;aplikasi|1|0.0;anti|10|-1.0;tuyul|4|-1.0;.|6|0.0;otomatis|4|-1.0;tuyul|4|-1.0;enggak|10|-1.0;digunakan|3|0.0;.|6|0.0;fair|4|1.0;.|6|0.0,x;x;l;lxx;x;x;x;x;x;s;x;x;l;l;lxx;x;s;s;l;lxx;x;s;x,0;0;0;-1.0;0;0;0;0;0;1.0;0;0;0;0;1;0;-1.0;-1.0;0;-1.0;0;1.0;0,"[[null, {""word"": ""driver"", ""type"": 1, ""value"": 0.0}, {""word"": ""susah"", ""type"": 4, ""value"": -1.0}, null, null], [null, null, {""word"": ""baik"", ""type"": 4, ""value"": 1.0}, null, null], [{""word"": ""aplikasi"", ""type"": 1, ""value"": 0.0}, {""word"": ""anti"", ""type"": 10, ""value"": -1.0}, {""word"": ""tuyul"", ""type"": 4, ""value"": -1.0}, null, null], [null, null, {""word"": ""otomatis"", ""type"": 4, ""value"": -1.0}, null, null], [null, null, {""word"": ""tuyul"", ""type"": 4, ""value"": -1.0}, null, null], [null, {""word"": ""enggak"", ""type"": 10, ""value"": -1.0}, {""word"": ""digunakan"", ""type"": 3, ""value"": 0.0}, null, null], [null, null, {""word"": ""fair"", ""type"": 4, ""value"": 1.0}, null, null]]",15/10/2018 8:00
438,0,-1,-1,"Dear @ gojekindonesia , serius ni gak bisa bayar pakai CC dan gak ada corporate account? udah 2018 lho..",1,harga,"['dear', 'gojekindonesia', ',', 'ni', 'tidak', 'bayar', 'pakai', 'tidak', 'corporate', 'account', '.']",1,"dear|1|0.0;gojekindonesia|1|1.0;,|6|0.0;ni|unknown|0;tidak|10|-1.0;bayar|2|0.0;pakai|2|0.0;tidak|10|-1.0;corporate|unknown|0;account|unknown|0;.|6|0.0",x;x;x;x;l;lxx;s;x;x;x;x,0;0;0;0;0;-1.0;0.0;0;0;0;0,"[[null, {""word"": ""tidak"", ""type"": 10, ""value"": -1.0}, {""word"": ""bayar"", ""type"": 2, ""value"": 0.0}, null, null], [null, null, {""word"": ""pakai"", ""type"": 2, ""value"": 0.0}, null, null]]",15/10/2018 8:00
439,0,0,1,"Dear @ gojekindonesia mohon diingatkan kpd para driver goride-nya. Baik jauh maupun dekat, helm itu wajib dikenakan oleh penumpangnya. Hari ini sy tdk diberi helm dengan alasan jarak yg dekat dan yg bersangkutan jg mmg sengaja tdk membawa helm utk penumpang. tks.",3,driver,"['dear', 'gojekindonesia', 'mohon', 'diingatkan', 'driver', 'goride', '.', 'baik', ',', 'helm', 'wajib', 'dikenakan', 'penumpangnya', '.', 'tidak', 'diberi', 'helm', 'alasan', 'jarak', 'bersangkutan', 'mmg', 'sengaja', 'tidak', 'membawa', 'helm', 'penumpang', '.', 'tks', '.']",1,"dear|1|0.0;gojekindonesia|1|1.0;mohon|2|0.0;diingatkan|3|1.0;driver|1|0.0;goride|unknown|0;.|6|0.0;baik|4|1.0;,|6|0.0;helm|unknown|0;wajib|2|0.0;dikenakan|unknown|0;penumpangnya|unknown|0;.|6|0.0;tidak|10|-1.0;diberi|3|0.0;helm|unknown|0;alasan|1|0.0;jarak|unknown|0;bersangkutan|unknown|0;mmg|unknown|0;sengaja|2|0.0;tidak|10|-1.0;membawa|2|0.0;helm|unknown|0;penumpang|unknown|0;.|6|0.0;tks|unknown|0;.|6|0.0",x;l;lxx;lxx;l;x;x;s;x;x;s;x;x;x;l;lxx;x;x;x;x;x;s;l;lxx;x;x;x;x;x,0;0;1.0;1.0;0;0;0;1.0;0;0;0.0;0;0;0;0;-1.0;0;0;0;0;0;0.0;0;-1.0;0;0;0;0;0,"[[null, {""word"": ""gojekindonesia"", ""type"": 1, ""value"": 1.0}, {""word"": ""mohon"", ""type"": 2, ""value"": 0.0}, null, null], [null, null, {""word"": ""diingatkan"", ""type"": 3, ""value"": 1.0}, {""word"": ""driver"", ""type"": 1, ""value"": 0.0}, null], [null, null, {""word"": ""baik"", ""type"": 4, ""value"": 1.0}, null, null], [null, null, {""word"": ""wajib"", ""type"": 2, ""value"": 0.0}, null, null], [null, {""word"": ""tidak"", ""type"": 10, ""value"": -1.0}, {""word"": ""diberi"", ""type"": 3, ""value"": 0.0}, null, null], [null, null, {""word"": ""sengaja"", ""type"": 2, ""value"": 0.0}, null, null], [null, {""word"": ""tidak"", ""type"": 10, ""value"": -1.0}, {""word"": ""membawa"", ""type"": 2, ""value"": 0.0}, null, null]]",15/10/2018 8:00
440,0,-1,-1,"tolong @ DisnakerID uang driver @ gojekindonesia hilang entah kemana,, d email jawaban nya gitu2 mulu,ga ada penyelesaian dr @ gojekindonesia pic.twitter.com/V72vZZRuq4",6,driver,"['tolong', 'disnakerid', 'uang', 'driver', 'gojekindonesia', 'hilang', ',', 'email', 'jawaban', 'gitu2', 'mulu', ',', 'tidak', 'penyelesaian', 'gojekindonesia']",1,"tolong|2|0.0;disnakerid|unknown|0;uang|1|0.0;driver|1|0.0;gojekindonesia|1|1.0;hilang|4|-1.0;,|6|0.0;email|unknown|0;jawaban|1|0.0;gitu2|unknown|0;mulu|unknown|0;,|6|0.0;tidak|10|-1.0;penyelesaian|unknown|0;gojekindonesia|1|1.0",s;x;x;x;l;lxx;x;x;x;x;x;x;x;x;x,0.0;0;0;0;0;-1;0;0;0;0;0;0;0;0;0,"[[null, null, {""word"": ""tolong"", ""type"": 2, ""value"": 0.0}, null, null], [null, {""word"": ""gojekindonesia"", ""type"": 1, ""value"": 1.0}, {""word"": ""hilang"", ""type"": 4, ""value"": -1.0}, null, null]]",15/10/2018 8:00
441,0,-1,1,"@ gojekindonesia saya harus lapor kemana, pesan go car, yg datang plat drivernya beda, pas mau jalan gak punya e toll, bukannya dia batalin malah saya kena charged penuh... ngawur ini...",3,others,"['gojekindonesia', 'lapor', ',', 'memesan', 'go', 'car', ',', 'plat', 'drivernya', 'beda', ',', 'pas', 'jalan', 'tidak', 'toll', ',', 'bukannya', 'batalin', 'kena', 'charged', '.', 'ngawur', '.']",1,"gojekindonesia|1|1.0;lapor|2|0.0;,|6|0.0;memesan|2|0.0;go|2|1.0;car|unknown|0;,|6|0.0;plat|unknown|0;drivernya|unknown|0;beda|10|-1.0;,|6|0.0;pas|1|0.0;jalan|1|0.0;tidak|10|-1.0;toll|unknown|0;,|6|0.0;bukannya|10|-1.0;batalin|unknown|0;kena|2|0.0;charged|unknown|0;.|6|0.0;ngawur|4|1.0;.|6|0.0",l;lxx;x;s;s;x;x;x;x;x;x;x;x;x;x;x;x;x;s;x;x;s;x,0;1.0;0;0.0;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0;0;1.0;0,"[[null, {""word"": ""gojekindonesia"", ""type"": 1, ""value"": 1.0}, {""word"": ""lapor"", ""type"": 2, ""value"": 0.0}, null, null], [null, null, {""word"": ""memesan"", ""type"": 2, ""value"": 0.0}, null, null], [null, null, {""word"": ""go"", ""type"": 2, ""value"": 1.0}, null, null], [null, null, {""word"": ""kena"", ""type"": 2, ""value"": 0.0}, null, null], [null, null, {""word"": ""ngawur"", ""type"": 4, ""value"": 1.0}, null, null]]",26/2/2019 17:12
442,0,-1,0,@ gojekindonesia suee lu... Orderan muter terus dah seminggu masih gitu aj performa turun dah cape2 gw tahanin performa. . IT lu pd kamprett smua dahh kebiasaan @ lambeonlen @ kejO_Online @ gojek_jkt_0715 @ dijalannnpic.twitter.com/NvniF7O5nN,1,perusahaan,"['gojekindonesia', 'suee', 'kamu', '.', 'orderan', 'muter', 'dah', 'seminggu', 'performa', 'turun', 'dah', 'cape2', 'tahanin', 'performa', '.', '.', 'it', 'kamu', 'pada', 'kamprett', 'dahh', 'kebiasaan', 'lambeonlen', 'kejo', 'online', 'gojek', 'jkt', 'dijalannn']",1,gojekindonesia|1|1.0;suee|unknown|0;kamu|unknown|0;.|6|0.0;orderan|1|0.0;muter|unknown|0;dah|10|1.0;seminggu|unknown|0;performa|1|0.0;turun|2|0.0;dah|10|1.0;cape2|unknown|0;tahanin|unknown|0;performa|1|0.0;.|6|0.0;.|6|0.0;it|1|0.0;kamu|unknown|0;pada|unknown|0;kamprett|unknown|0;dahh|unknown|0;kebiasaan|unknown|0;lambeonlen|unknown|0;kejo|unknown|0;online|4|0.0;gojek|1|0.0;jkt|unknown|0;dijalannn|unknown|0,x;x;x;x;x;x;x;x;l;lxx;x;x;x;x;x;x;x;x;x;x;x;x;x;x;lxx;l;x;x,0;0;0;0;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0;0;0,"[[null, {""word"": ""performa"", ""type"": 1, ""value"": 0.0}, {""word"": ""turun"", ""type"": 2, ""value"": 0.0}, null, null], [null, null, {""word"": ""online"", ""type"": 4, ""value"": 0.0}, {""word"": ""gojek"", ""type"": 1, ""value"": 0.0}, null]]",15/10/2018 8:00
443,0,-1,-1,"@ gojekindonesia , kemarin sy topup mskny baru H+1, sekarang order lama bgt, sekalinya dpt pas naik malah ada driver lain nlpn lg katanya sy order msk ke dia tp pas di cek bnrn ada dua, tp malah gak muncul bisa diapa apain. Tlg di selesaikan. Rugi di peng",1,driver,"['gojekindonesia', ',', 'topup', 'mskny', ',', 'order', 'lama', 'sangat', ',', 'sekalinya', 'mendapat', 'pas', 'naik', 'driver', 'nlpn', 'order', 'msk', 'tetapi', 'pas', 'di', 'dicek', 'bnrn', ',', 'tetapi', 'tidak', 'diapa', 'apain', '.', 'tlg', 'di', 'selesaikan', '.', 'rugi', 'di', 'peng']",1,"gojekindonesia|1|1.0;,|6|0.0;topup|2|0.0;mskny|unknown|0;,|6|0.0;order|1|0.0;lama|4|-1.0;sangat|10|1.0;,|6|0.0;sekalinya|unknown|0;mendapat|2|1.0;pas|1|0.0;naik|2|1.0;driver|1|0.0;nlpn|unknown|0;order|1|0.0;msk|unknown|0;tetapi|6|-1.0;pas|1|0.0;dicek|3|0.0;bnrn|unknown|0;,|6|0.0;tetapi|6|-1.0;tidak|10|-1.0;diapa|unknown|0;apain|unknown|0;.|6|0.0;tlg|unknown|0;selesaikan|1|1.0;.|6|0.0;rugi|4|-1.0;peng|unknown|0",x;x;s;x;x;l;lxx;x;x;x;lxx;l;lxx;l;x;x;x;ss;l;lxx;x;x;ss;x;x;x;x;x;x;x;s;x,0;0;0.0;0;0;0;-1.0;0;0;0;1.0;0;1.0;0;0;0;0;-1.0;0;0.0;0;0;-1.0;0;0;0;0;0;0;0;-1.0;0,"[[null, null, {""word"": ""topup"", ""type"": 2, ""value"": 0.0}, null, null], [null, {""word"": ""order"", ""type"": 1, ""value"": 0.0}, {""word"": ""lama"", ""type"": 4, ""value"": -1.0}, null, null], [null, null, {""word"": ""mendapat"", ""type"": 2, ""value"": 1.0}, {""word"": ""pas"", ""type"": 1, ""value"": 0.0}, null], [null, {""word"": ""pas"", ""type"": 1, ""value"": 0.0}, {""word"": ""naik"", ""type"": 2, ""value"": 1.0}, {""word"": ""driver"", ""type"": 1, ""value"": 0.0}, null], [null, {""word"": ""pas"", ""type"": 1, ""value"": 0.0}, {""word"": ""dicek"", ""type"": 3, ""value"": 0.0}, null, null], [null, null, {""word"": ""rugi"", ""type"": 4, ""value"": -1.0}, null, null]]",15/10/2018 8:00
444,0,-1,0,Ini aplikasi @ gojekindonesia gangguan (lagi)?,1,aplikasi,"['aplikasi', 'gojekindonesia', 'gangguan']",1,aplikasi|1|0.0;gojekindonesia|1|1.0;gangguan|unknown|0,x;x;x,0;0;0,[],15/10/2018 8:00
445,0,-1,0,"Min @ gojekindonesia ayooo dong, masa udah 1 minggu lebih tiap Rush Hours error terus. Kita serius mau kerja ini loh.",1,aplikasi,"['min', 'gojekindonesia', 'ayooo', ',', 'minggu', 'tiap', 'rush hours', 'eror', '.', 'kerja', '.']",1,"min|4|0.0;gojekindonesia|1|1.0;ayooo|unknown|0;,|6|0.0;minggu|1|0.0;tiap|4|0.0;rush hours|1|-1.0;eror|1|-1.0;.|6|0.0;kerja|1|1.0;.|6|0.0",lxx;l;x;x;l;lxx;l;x;x;x;x,1.0;0;0;0;0;-1.0;0;0;0;0;0,"[[null, null, {""word"": ""min"", ""type"": 4, ""value"": 0.0}, {""word"": ""gojekindonesia"", ""type"": 1, ""value"": 1.0}, null], [null, {""word"": ""minggu"", ""type"": 1, ""value"": 0.0}, {""word"": ""tiap"", ""type"": 4, ""value"": 0.0}, {""word"": ""rush hours"", ""type"": 1, ""value"": -1.0}, null]]",15/10/2018 8:00
